condicion,fold,feature,idf
Enmascarado,3,software,1.3953127366441465
Enmascarado,3,soluciones,1.4260843953109001
Enmascarado,3,soluciones eficientes,3.2823823856765264
Enmascarado,3,soluciones software,3.1000608288825715
Enmascarado,3,soluciones tecnológicas,2.4939250253122562
Enmascarado,3,sostenible,2.589235205116581
Enmascarado,3,superior,3.2823823856765264
Enmascarado,3,sólida,2.4939250253122562
Enmascarado,3,sólida formación,2.589235205116581
Enmascarado,3,tecnología,2.6945957207744073
Enmascarado,3,tecnologías,1.2809023854664021
Enmascarado,3,tecnologías información,1.6337237600891445
Enmascarado,3,tecnológica,2.1837700970084164
Enmascarado,3,tecnológicas,2.252762968495368
Enmascarado,3,tecnológico,2.4939250253122562
Enmascarado,3,tecnológicos,2.1192315758708453
Enmascarado,3,telecomunicaciones,3.2823823856765264
Enmascarado,3,tic,2.9459101490553135
Enmascarado,3,titulado,3.1000608288825715
Enmascarado,3,toma,2.4939250253122562
Enmascarado,3,toma decisiones,2.4939250253122562
Enmascarado,3,trabajar,2.8123787564307907
Enmascarado,3,trabajo,1.8007778447523106
Enmascarado,3,transformación,2.406913648322626
Enmascarado,3,transformación digital,2.6945957207744073
Enmascarado,3,través,2.1837700970084164
Enmascarado,3,trayectoria,3.2823823856765264
Enmascarado,3,técnicas,3.1000608288825715
Enmascarado,3,técnico,3.1000608288825715
Enmascarado,3,técnicos,3.1000608288825715
Enmascarado,3,título,3.505525936990736
Enmascarado,3,universidad,1.4260843953109001
Enmascarado,3,universidad católica,2.6945957207744073
Enmascarado,3,universidad frontera,3.793208009442517
Enmascarado,3,universitario,3.505525936990736
Enmascarado,3,uso,2.4939250253122562
Enmascarado,3,utilizando,3.1000608288825715
Enmascarado,3,valor,2.6945957207744073
Enmascarado,3,valores,3.2823823856765264
Enmascarado,3,vanguardia,3.505525936990736
Enmascarado,3,vida,2.589235205116581
Enmascarado,3,vida según,3.2823823856765264
Enmascarado,3,visión,2.3268709406490897
Enmascarado,3,visión cristiana,3.2823823856765264
Enmascarado,3,ámbito,2.4939250253122562
Enmascarado,3,ámbitos,2.8123787564307907
Enmascarado,3,área,2.8123787564307907
Enmascarado,3,áreas,2.3268709406490897
Enmascarado,3,énfasis,3.505525936990736
Enmascarado,3,ética,2.406913648322626
Enmascarado,3,ético,2.589235205116581
Enmascarado,3,éticos,2.589235205116581
Enmascarado,4,000,3.505525936990736
Enmascarado,4,000 arancel,3.793208009442517
Enmascarado,4,10,3.1000608288825715
Enmascarado,4,2026,3.505525936990736
Enmascarado,4,25,3.793208009442517
Enmascarado,4,acciones,3.2823823856765264
Enmascarado,4,acreditación,3.793208009442517
Enmascarado,4,actualización,2.9459101490553135
Enmascarado,4,acuerdo,2.9459101490553135
Enmascarado,4,adaptarse,3.1000608288825715
Enmascarado,4,además,2.1837700970084164
Enmascarado,4,admisión,3.505525936990736
Enmascarado,4,ambiental,2.9459101490553135
Enmascarado,4,ambientes,3.2823823856765264
Enmascarado,4,analista,3.2823823856765264
Enmascarado,4,analista sistemas,3.505525936990736
Enmascarado,4,analizar,2.8123787564307907
Enmascarado,4,analítica,2.9459101490553135
Enmascarado,4,análisis,2.8123787564307907
Enmascarado,4,análisis datos,3.2823823856765264
Enmascarado,4,aplica,3.1000608288825715
Enmascarado,4,aplicaciones,3.2823823856765264
Enmascarado,4,aplicación,2.6945957207744073
Enmascarado,4,aplicada,2.9459101490553135
Enmascarado,4,aplicando,2.589235205116581
Enmascarado,4,aplicando conocimientos,3.2823823856765264
Enmascarado,4,aplicar,2.8123787564307907
Enmascarado,4,apoyar,3.1000608288825715
Enmascarado,4,aprendizaje,2.406913648322626
Enmascarado,4,arancel,3.793208009442517
Enmascarado,4,artificial,2.589235205116581
Enmascarado,4,asimismo,2.9459101490553135
Enmascarado,4,asociados,3.1000608288825715
Enmascarado,4,así,2.589235205116581
Enmascarado,4,autónoma,2.9459101490553135
Enmascarado,4,año,3.2823823856765264
Enmascarado,4,años,3.793208009442517
Enmascarado,4,basadas,3.2823823856765264
Enmascarado,4,base,2.9459101490553135
Enmascarado,4,bases,2.6945957207744073
Enmascarado,4,bases datos,2.8123787564307907
Enmascarado,4,bien,2.8123787564307907
Enmascarado,4,bien común,2.9459101490553135
Enmascarado,4,buenas,3.1000608288825715
Enmascarado,4,buenas prácticas,3.1000608288825715
Enmascarado,4,básicas,2.3268709406490897
Enmascarado,4,básicas ciencias,3.1000608288825715
Enmascarado,4,básicas ingeniería,3.1000608288825715
Enmascarado,4,calidad,2.252762968495368
Enmascarado,4,calidad seguridad,3.1000608288825715
Enmascarado,4,cambio,3.2823823856765264
Enmascarado,4,campo,3.1000608288825715
Enmascarado,4,campus,3.505525936990736
Enmascarado,4,capaces,2.589235205116581
Enmascarado,4,capacidad,1.8472978603872037
Enmascarado,4,capacidad trabajar,2.9459101490553135
Enmascarado,4,capacidades,2.9459101490553135
Enmascarado,4,capacitado,3.1000608288825715
Enmascarado,4,capaz,2.001448540214462
Enmascarado,4,capaz concebir,3.505525936990736
Enmascarado,4,carrera,1.9473813189441862
Enmascarado,4,carrera universidad,2.9459101490553135
Enmascarado,4,carreras,3.505525936990736
Enmascarado,4,católica,2.6945957207744073
Enmascarado,4,chile,3.2823823856765264
Enmascarado,4,ciberseguridad,3.505525936990736
Enmascarado,4,ciclo,3.2823823856765264
Enmascarado,4,ciclo vida,3.505525936990736
Enmascarado,4,ciencia,2.6945957207744073
Enmascarado,4,ciencia datos,3.1000608288825715
Enmascarado,4,ciencias,1.713766467762681
Enmascarado,4,ciencias básicas,2.3268709406490897
Enmascarado,4,ciencias ingeniería,2.4939250253122562
Enmascarado,4,competencias,2.0586069540544107
Enmascarado,4,complejos,2.589235205116581
Enmascarado,4,comprometido,2.8123787564307907
Enmascarado,4,compromiso,2.3268709406490897
Enmascarado,4,compromiso ético,3.1000608288825715
Enmascarado,4,computacionales,2.9459101490553135
Enmascarado,4,computación,2.1837700970084164
Enmascarado,4,computación universidad,3.1000608288825715
Enmascarado,4,computadores,3.505525936990736
Enmascarado,4,comunicaciones,2.8123787564307907
Enmascarado,4,comunicación,2.001448540214462
Enmascarado,4,comunicación efectiva,2.8123787564307907
Enmascarado,4,comunicarse,2.8123787564307907
Enmascarado,4,comunicarse efectivamente,3.2823823856765264
Enmascarado,4,común,2.6945957207744073
Enmascarado,4,común partir,3.505525936990736
Enmascarado,4,concebir,3.2823823856765264
Enmascarado,4,concebir diseñar,3.2823823856765264
Enmascarado,4,concepción,3.2823823856765264
Enmascarado,4,conocimiento,2.9459101490553135
Enmascarado,4,conocimientos,1.756326082181477
Enmascarado,4,considerando,2.6945957207744073
Enmascarado,4,considerando impacto,3.793208009442517
Enmascarado,4,constante,3.1000608288825715
Enmascarado,4,consultor,3.1000608288825715
Enmascarado,4,contexto,2.406913648322626
Enmascarado,4,contexto global,3.505525936990736
Enmascarado,4,contextos,2.3268709406490897
Enmascarado,4,continua,2.589235205116581
Enmascarado,4,contribuir,3.1000608288825715
Enmascarado,4,contribuyendo,2.9459101490553135
Enmascarado,4,cristiana,3.1000608288825715
Enmascarado,4,criterios,3.2823823856765264
Enmascarado,4,crítico,2.6945957207744073
Enmascarado,4,cualquier,3.1000608288825715
Enmascarado,4,datos,1.5959834321062976
Enmascarado,4,decisiones,2.252762968495368
Enmascarado,4,desafíos,2.9459101490553135
Enmascarado,4,desarrolla,2.589235205116581
Enmascarado,4,desarrollar,2.001448540214462
Enmascarado,4,desarrollar soluciones,2.9459101490553135
Enmascarado,4,desarrollo,1.5245244681241528
Enmascarado,4,desarrollo software,2.6945957207744073
Enmascarado,4,desempeña,3.2823823856765264
Enmascarado,4,desempeñarse,2.3268709406490897
Enmascarado,4,desempeño,2.8123787564307907
Enmascarado,4,desenvolverse,2.9459101490553135
Enmascarado,4,diferentes,3.1000608288825715
Enmascarado,4,digital,2.589235205116581
Enmascarado,4,digitales,2.589235205116581
Enmascarado,4,director,3.793208009442517
Enmascarado,4,disciplina,2.8123787564307907
Enmascarado,4,disciplinar,3.2823823856765264
Enmascarado,4,diseña,2.9459101490553135
Enmascarado,4,diseñar,2.0586069540544107
Enmascarado,4,diseñar implementar,2.589235205116581
Enmascarado,4,diseño,2.3268709406490897
Enmascarado,4,distintas,2.8123787564307907
Enmascarado,4,diversa,3.1000608288825715
Enmascarado,4,diversa índole,3.2823823856765264
Enmascarado,4,diversas,3.1000608288825715
Enmascarado,4,diversidad,3.1000608288825715
Enmascarado,4,diversos,2.589235205116581
Enmascarado,4,económico,3.2823823856765264
Enmascarado,4,educación,3.793208009442517
Enmascarado,4,efectiva,2.406913648322626
Enmascarado,4,efectivamente,3.1000608288825715
Enmascarado,4,eficiencia,2.4939250253122562
Enmascarado,4,egresado,2.1837700970084164
Enmascarado,4,egreso,2.406913648322626
Enmascarado,4,ello,3.2823823856765264
Enmascarado,4,emergentes,2.9459101490553135
Enmascarado,4,emprendimiento,2.8123787564307907
Enmascarado,4,emprendimientos,2.9459101490553135
Enmascarado,4,empresarial,3.505525936990736
Enmascarado,4,empresariales,3.793208009442517
Enmascarado,4,empresas,2.9459101490553135
Enmascarado,4,entorno,2.6945957207744073
Enmascarado,4,equipo,2.9459101490553135
Enmascarado,4,equipos,1.5959834321062976
Enmascarado,4,equipos multidisciplinarios,2.3268709406490897
Enmascarado,4,equipos trabajo,2.406913648322626
Enmascarado,4,especialidad,3.1000608288825715
Enmascarado,4,especialización,3.2823823856765264
Enmascarado,4,estrategias,3.2823823856765264
Enmascarado,4,está,3.2823823856765264
Enmascarado,4,estándares,2.4939250253122562
Enmascarado,4,estándares calidad,3.505525936990736
Enmascarado,4,evaluación,2.6945957207744073
Enmascarado,4,evaluar,2.4939250253122562
Enmascarado,4,evaluar gestionar,3.1000608288825715
Enmascarado,4,evolución,2.8123787564307907
Enmascarado,4,experiencia,3.793208009442517
Enmascarado,4,fin,3.505525936990736
Enmascarado,4,forma,1.9473813189441862
Enmascarado,4,formación,1.5959834321062976
Enmascarado,4,formación ciencias,2.9459101490553135
Enmascarado,4,formación permite,2.9459101490553135
Enmascarado,4,función,3.505525936990736
Enmascarado,4,generación,3.1000608288825715
Enmascarado,4,generando,3.1000608288825715
Enmascarado,4,generar,2.6945957207744073
Enmascarado,4,generar soluciones,3.1000608288825715
Enmascarado,4,gestiona,3.2823823856765264
Enmascarado,4,gestionar,2.001448540214462
Enmascarado,4,gestionar proyectos,2.589235205116581
Enmascarado,4,gestión,1.9473813189441862
Enmascarado,4,gestión información,3.505525936990736
Enmascarado,4,gestión proyectos,2.6945957207744073
Enmascarado,4,global,2.8123787564307907
Enmascarado,4,habilidades,2.406913648322626
Enmascarado,4,hardware,2.6945957207744073
Enmascarado,4,herramientas,2.252762968495368
Enmascarado,4,humana,3.2823823856765264
Enmascarado,4,identificar,3.1000608288825715
Enmascarado,4,idioma,3.1000608288825715
Enmascarado,4,idioma inglés,3.1000608288825715
Enmascarado,4,impacto,3.1000608288825715
Enmascarado,4,implementa,3.1000608288825715
Enmascarado,4,implementación,2.589235205116581
Enmascarado,4,implementando,3.505525936990736
Enmascarado,4,implementar,2.1192315758708453
Enmascarado,4,implementar sistemas,3.2823823856765264
Enmascarado,4,implementar soluciones,3.1000608288825715
Enmascarado,4,incorporando,3.2823823856765264
Enmascarado,4,independiente,3.505525936990736
Enmascarado,4,industria,2.589235205116581
Enmascarado,4,información,1.3083013596545165
Enmascarado,4,información comunicaciones,2.9459101490553135
Enmascarado,4,información comunicación,2.9459101490553135
Enmascarado,4,infraestructura,3.2823823856765264
Enmascarado,4,ingeniero,1.672944473242426
Enmascarado,4,ingeniero computación,2.6945957207744073
Enmascarado,4,ingeniero universidad,3.1000608288825715
Enmascarado,4,ingeniería,1.5245244681241528
Enmascarado,4,ingeniería software,2.3268709406490897
Enmascarado,4,inglés,2.8123787564307907
Enmascarado,4,iniciativas,3.2823823856765264
Enmascarado,4,innovación,1.756326082181477
Enmascarado,4,innovación emprendimiento,3.1000608288825715
Enmascarado,4,innovador,3.505525936990736
Enmascarado,4,innovadoras,2.406913648322626
Enmascarado,4,instituciones,2.9459101490553135
Enmascarado,4,instituciones públicas,3.1000608288825715
Enmascarado,4,institución,3.505525936990736
Enmascarado,4,instituto,3.1000608288825715
Enmascarado,4,instituto profesional,3.505525936990736
Enmascarado,4,integración,2.9459101490553135
Enmascarado,4,integral,2.589235205116581
Enmascarado,4,integrales,3.2823823856765264
Enmascarado,4,inteligencia,2.3268709406490897
Enmascarado,4,inteligencia artificial,2.589235205116581
Enmascarado,4,interdisciplinarios,3.1000608288825715
Enmascarado,4,internacionales,3.505525936990736
Enmascarado,4,investigación,2.8123787564307907
Enmascarado,4,jefe,3.2823823856765264
Enmascarado,4,junto,3.2823823856765264
Enmascarado,4,laboral,3.2823823856765264
Enmascarado,4,legal,3.505525936990736
Enmascarado,4,legal vigente,3.505525936990736
Enmascarado,4,lenguajes,2.9459101490553135
Enmascarado,4,lenguajes programación,3.1000608288825715
Enmascarado,4,liderando,3.505525936990736
Enmascarado,4,liderar,2.3268709406490897
Enmascarado,4,liderar equipos,2.589235205116581
Enmascarado,4,liderazgo,2.6945957207744073
Enmascarado,4,manager,3.793208009442517
Enmascarado,4,manejo,3.2823823856765264
Enmascarado,4,manera,2.6945957207744073
Enmascarado,4,mantención,3.1000608288825715
Enmascarado,4,marco,3.1000608288825715
Enmascarado,4,marcos,3.793208009442517
Enmascarado,4,mediante,2.9459101490553135
Enmascarado,4,medio,2.589235205116581
Enmascarado,4,mejora,2.4939250253122562
Enmascarado,4,mejora continua,3.1000608288825715
Enmascarado,4,metodologías,2.4939250253122562
Enmascarado,4,modelos,3.2823823856765264
Enmascarado,4,multidisciplinarios,1.9473813189441862
Enmascarado,4,mundo,2.6945957207744073
Enmascarado,4,nacional,3.1000608288825715
Enmascarado,4,necesidades,2.1837700970084164
Enmascarado,4,negocios,2.6945957207744073
Enmascarado,4,nivel,2.406913648322626
Enmascarado,4,normativa,3.2823823856765264
Enmascarado,4,normativa legal,3.505525936990736
Enmascarado,4,nuevas,2.9459101490553135
Enmascarado,4,objetivos,2.9459101490553135
Enmascarado,4,organizacionales,2.589235205116581
Enmascarado,4,organizaciones,1.756326082181477
Enmascarado,4,organización,2.252762968495368
Enmascarado,4,partir,2.9459101490553135
Enmascarado,4,país,2.8123787564307907
Enmascarado,4,pensamiento,2.8123787564307907
Enmascarado,4,pensamiento crítico,2.9459101490553135
Enmascarado,4,perfil,2.1192315758708453
Enmascarado,4,perfil egreso,2.406913648322626
Enmascarado,4,permanente,2.589235205116581
Enmascarado,4,permitan,2.8123787564307907
Enmascarado,4,permite,2.0586069540544107
Enmascarado,4,persona,2.8123787564307907
Enmascarado,4,personas,2.4939250253122562
Enmascarado,4,plan,3.1000608288825715
Enmascarado,4,planificar,3.1000608288825715
Enmascarado,4,plataformas,2.9459101490553135
Enmascarado,4,podrá,3.505525936990736
Enmascarado,4,posee,2.252762968495368
Enmascarado,4,presencial,3.2823823856765264
Enmascarado,4,principios,2.252762968495368
Enmascarado,4,principios éticos,3.2823823856765264
Enmascarado,4,privadas,2.9459101490553135
Enmascarado,4,privado,3.1000608288825715
Enmascarado,4,problemas,1.8472978603872037
Enmascarado,4,problemas complejos,2.9459101490553135
Enmascarado,4,problemáticas,2.9459101490553135
Enmascarado,4,procesos,1.8472978603872037
Enmascarado,4,productivo,3.793208009442517
Enmascarado,4,profesional,1.1782482314063187
Enmascarado,4,profesional capaz,3.1000608288825715
Enmascarado,4,profesionales,2.252762968495368
Enmascarado,4,profesionales capaces,3.2823823856765264
Enmascarado,4,profesión,3.1000608288825715
Enmascarado,4,programa,2.6945957207744073
Enmascarado,4,programación,2.6945957207744073
Enmascarado,4,promoción,3.2823823856765264
Enmascarado,4,promoción bien,3.2823823856765264
Enmascarado,4,propios,3.1000608288825715
Enmascarado,4,proyectos,1.336472236621213
Enmascarado,4,proyectos tecnologías,3.1000608288825715
Enmascarado,4,proyectos tecnológicos,2.8123787564307907
Enmascarado,4,prácticas,2.9459101490553135
Enmascarado,4,prácticas industria,3.505525936990736
Enmascarado,4,públicas,2.9459101490553135
Enmascarado,4,públicas privadas,2.9459101490553135
Enmascarado,4,público,3.2823823856765264
Enmascarado,4,quehacer,3.2823823856765264
Enmascarado,4,quehacer profesional,3.2823823856765264
Enmascarado,4,recursos,2.4939250253122562
Enmascarado,4,redes,2.6945957207744073
Enmascarado,4,región,3.505525936990736
Enmascarado,4,relacionados,3.1000608288825715
Enmascarado,4,requerimientos,2.9459101490553135
Enmascarado,4,resolución,3.2823823856765264
Enmascarado,4,resolver,2.0586069540544107
Enmascarado,4,resolver problemas,2.3268709406490897
Enmascarado,4,respetando,3.1000608288825715
Enmascarado,4,respeto,3.1000608288825715
Enmascarado,4,responsabilidad,2.252762968495368
Enmascarado,4,responsabilidad social,2.406913648322626
Enmascarado,4,responsable,3.1000608288825715
Enmascarado,4,resultados,3.505525936990736
Enmascarado,4,rol,3.505525936990736
Enmascarado,4,sector,3.1000608288825715
Enmascarado,4,sector público,3.2823823856765264
Enmascarado,4,sede,3.505525936990736
Enmascarado,4,seguridad,2.1192315758708453
Enmascarado,4,seguridad información,2.9459101490553135
Enmascarado,4,según,2.6945957207744073
Enmascarado,4,sello,2.589235205116581
Enmascarado,4,semestres,3.2823823856765264
Enmascarado,4,sentido,3.1000608288825715
Enmascarado,4,servicios,2.3268709406490897
Enmascarado,4,siendo,2.9459101490553135
Enmascarado,4,siendo capaz,3.1000608288825715
Enmascarado,4,sistemas,1.4578330936254802
Enmascarado,4,sistemas computacionales,3.2823823856765264
Enmascarado,4,sistemas información,2.589235205116581
Enmascarado,4,sistemas redes,3.1000608288825715
Enmascarado,4,social,1.8472978603872037
Enmascarado,4,social económico,3.793208009442517
Enmascarado,4,sociales,3.2823823856765264
Enmascarado,4,sociedad,2.4939250253122562
Enmascarado,4,software,1.4578330936254802
Enmascarado,4,software hardware,3.1000608288825715
Enmascarado,4,soluciones,1.3654597734944653
Enmascarado,4,soluciones innovadoras,3.2823823856765264
Enmascarado,4,soluciones integrales,3.2823823856765264
Enmascarado,4,soluciones software,3.505525936990736
Enmascarado,4,soluciones tecnológicas,2.589235205116581
Enmascarado,4,sostenible,3.1000608288825715
Enmascarado,4,superior,3.2823823856765264
Enmascarado,4,sólida,2.589235205116581
Enmascarado,4,sólida formación,2.589235205116581
Enmascarado,4,sólidos,3.1000608288825715
Enmascarado,4,tecnología,2.8123787564307907
Enmascarado,4,tecnologías,1.2809023854664021
Enmascarado,4,tecnologías información,1.5596157879354227
Enmascarado,4,tecnológica,2.406913648322626
Enmascarado,4,tecnológicas,2.252762968495368
Enmascarado,4,tecnológico,2.9459101490553135
Enmascarado,4,tecnológicos,2.1837700970084164
Enmascarado,4,telecomunicaciones,3.1000608288825715
Enmascarado,4,tic,2.9459101490553135
Enmascarado,4,toma,2.406913648322626
Enmascarado,4,toma decisiones,2.406913648322626
Enmascarado,4,trabajar,2.6945957207744073
Enmascarado,4,trabajo,1.672944473242426
Enmascarado,4,transformación,2.3268709406490897
Enmascarado,4,transformación digital,2.589235205116581
Enmascarado,4,través,2.1192315758708453
Enmascarado,4,trayectoria,3.2823823856765264
Enmascarado,4,técnicas,3.1000608288825715
Enmascarado,4,técnico,3.1000608288825715
Enmascarado,4,técnicos,3.2823823856765264
Enmascarado,4,título,3.1000608288825715
Enmascarado,4,título profesional,3.2823823856765264
Enmascarado,4,universidad,1.4578330936254802
Enmascarado,4,universidad católica,2.6945957207744073
Enmascarado,4,universitario,3.505525936990736
Enmascarado,4,uso,2.6945957207744073
Enmascarado,4,utilizando,2.9459101490553135
Enmascarado,4,utilizando herramientas,3.505525936990736
Enmascarado,4,valor,2.589235205116581
Enmascarado,4,vida,2.8123787564307907
Enmascarado,4,vida según,3.2823823856765264
Enmascarado,4,vigente,3.1000608288825715
Enmascarado,4,visión,2.4939250253122562
Enmascarado,4,visión cristiana,3.2823823856765264
Enmascarado,4,ámbito,2.589235205116581
Enmascarado,4,ámbitos,2.8123787564307907
Enmascarado,4,área,2.6945957207744073
Enmascarado,4,áreas,2.4939250253122562
Enmascarado,4,énfasis,3.2823823856765264
Enmascarado,4,ética,2.1837700970084164
Enmascarado,4,ético,2.4939250253122562
Enmascarado,4,éticos,2.9459101490553135
Enmascarado,4,índole,3.2823823856765264
